,price_reduced_amount,Year Built,Sold Price,Lot SqFt,Baths,Beds,Garage,Type,Tags Count,list_season,sold_season,Region
7098,0.0,2016.0,490.0,6348.275229357798,3.0,2.0,2.0,condos,16,Winter,Winter,West
7099,0.0,1960.0,395.0,8276.0,2.0,3.0,2.0,single_family,13,Fall,Winter,West
7100,0.0,2023.0,599.9,1947.0,3.0,3.0,2.0,single_family,10,Fall,Winter,West
7101,20000.0,1986.0,230.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,10,Fall,Winter,West
7102,76000.0,1975.0,775.0,8712.0,4.0,5.0,3.0,multi_family,11,Fall,Winter,West
7103,0.0,1978.0,355.0,6399.0,2.0,4.0,2.0,single_family,13,Winter,Winter,West
7104,0.0,1976.0,245.0,2444.0,1.0,1.0,1.5060240963855422,condos,23,Winter,Winter,West
7105,0.0,1972.0,454.0,7266.0,2.0,4.0,2.0,single_family,16,Fall,Winter,West
7106,0.0,1989.0,445.0,6098.0,2.0,3.0,2.0,single_family,13,Winter,Winter,West
7107,16000.0,1989.0,412.0,5767.0,2.0,3.0,2.0,single_family,15,Fall,Winter,West
7108,0.0,1950.0,800.0,7200.0,1.0,2.0,2.0,single_family,16,Fall,Winter,West
7109,36100.0,1964.0,495.0,11678.0,2.0,4.0,2.0,multi_family,11,Fall,Winter,West
7110,12000.0,1953.0,562.0,7405.0,2.0,3.0,2.0,single_family,12,Winter,Winter,West
7111,20000.0,2004.0,527.0,5776.0,2.0,2.0,2.0,single_family,26,Summer,Winter,West
7113,0.0,1978.0,505.0,8799.0,2.0,4.0,2.0,single_family,10,Fall,Winter,West
7114,0.0,1972.0,527.5,2178.0,1.0,2.0,2.0,single_family,22,Fall,Winter,West
7115,0.0,1950.0,689.0,5998.0,2.0,4.0,2.0,single_family,10,Winter,Winter,West
7117,0.0,1985.0,392.0,4953.0,2.0,3.0,2.0,single_family,13,Winter,Winter,West
7118,0.0,1972.0,54.167,21847.145165012695,0.0,0.0,1.95156591405681,single_family,0,Fall,Winter,South
7119,0.0,1940.0,144.0,20038.0,1.0,2.0,1.95156591405681,single_family,10,Fall,Winter,South
7122,0.0,1974.0,295.0,16988.0,3.0,4.0,2.0,single_family,11,Fall,Fall,South
7124,0.0,1992.0,331.0,16117.0,2.233348134991119,4.0,2.0,single_family,13,Fall,Fall,South
7125,0.0,1972.0,53.591,21847.145165012695,0.0,0.0,1.95156591405681,single_family,1,Summer,Fall,South
7126,0.0,1969.0,86.5,9583.0,1.0,3.0,1.95156591405681,single_family,7,Fall,Fall,South
7127,0.0,2021.0,227.5,5227.0,2.0,2.0,1.0,single_family,9,Fall,Fall,South
7128,5000.0,1994.0,227.0,9583.0,2.0,4.0,2.0,single_family,17,Summer,Fall,South
7130,0.0,1972.0,57.054,21847.145165012695,0.0,0.0,1.95156591405681,single_family,0,Spring,Fall,South
7131,0.0,2021.0,305.0,8276.0,3.0,3.0,1.95156591405681,single_family,11,Summer,Fall,South
7132,0.0,1972.0,51.86,2502.1740088105726,0.0,0.0,1.4848484848484849,townhomes,0,Spring,Fall,South
7133,0.0,1954.0,380.0,10498.0,3.0,4.0,2.0,single_family,13,Fall,Fall,South
7134,0.0,2000.0,180.0,7405.0,2.0,3.0,1.95156591405681,single_family,7,Summer,Fall,South
7135,0.0,2006.0,345.0,9583.0,2.0,3.0,1.95156591405681,single_family,5,Spring,Fall,South
7136,0.0,1972.0,53.325,21847.145165012695,0.0,0.0,1.95156591405681,single_family,0,Summer,Summer,South
7137,0.0,1972.0,58.075,21847.145165012695,0.0,0.0,1.95156591405681,single_family,0,Summer,Summer,South
7138,0.0,1972.0,64.975,21847.145165012695,0.0,0.0,1.95156591405681,single_family,0,Summer,Summer,South
7139,0.0,1959.0,305.0,21847.145165012695,2.0,3.0,1.95156591405681,single_family,13,Summer,Summer,South
7140,0.0,2006.0,335.0,19166.0,3.0,6.0,2.0,single_family,22,Summer,Summer,South
7142,0.0,2020.0,263.626,7405.0,2.0,3.0,2.0,single_family,12,Winter,Summer,South
7143,0.0,1991.0,185.0,10890.0,3.0,4.0,1.95156591405681,single_family,10,Summer,Summer,South
7144,0.0,1993.0,240.0,10019.0,3.0,3.0,1.95156591405681,single_family,15,Summer,Summer,South
7145,0.0,1960.0,255.0,21847.145165012695,2.0,3.0,1.95156591405681,single_family,12,Summer,Summer,South
7148,0.0,2005.0,385.0,4356.0,3.0,4.0,2.0,single_family,23,Fall,Winter,Midwest
7149,0.0,1954.0,276.0,5227.0,1.0,3.0,1.95156591405681,single_family,11,Winter,Winter,Midwest
7150,0.0,1968.0,395.0,13068.0,3.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
7151,0.0,1995.0,651.0,13504.0,3.0,3.0,4.0,single_family,19,Winter,Winter,Midwest
7152,0.0,2002.0,435.0,10890.0,3.0,4.0,2.0,single_family,19,Winter,Winter,Midwest
7153,10000.0,2017.0,465.0,4356.0,4.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
7154,0.0,1984.0,590.0,13068.0,4.0,4.0,2.0,single_family,18,Fall,Winter,Midwest
7155,5000.0,1973.0,349.5,7405.0,1.0,3.0,1.95156591405681,single_family,10,Fall,Winter,Midwest
7156,0.0,1950.0,698.0,7841.0,2.0,3.0,1.0,single_family,21,Fall,Winter,Midwest
7157,0.0,1961.0,327.0,15682.0,2.0,3.0,2.0,multi_family,12,Fall,Winter,Midwest
7158,0.0,1958.0,629.0,15682.0,3.0,4.0,2.0,single_family,20,Winter,Winter,Midwest
7159,8000.0,1980.0,199.9,6348.275229357798,2.0,2.0,1.5060240963855422,condos,7,Fall,Winter,Midwest
7160,24000.0,1968.0,450.0,8276.0,3.0,4.0,2.0,single_family,18,Fall,Winter,Midwest
7161,0.0,1929.0,400.0,6098.0,2.0,4.0,2.0,multi_family,9,Fall,Winter,Midwest
7162,0.0,1995.0,368.0,4356.0,3.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
7163,15000.0,1958.0,515.0,9583.0,3.0,3.0,2.0,single_family,18,Fall,Winter,Midwest
7164,0.0,2021.0,455.0,5227.0,3.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
7165,10000.0,1959.0,430.0,11326.0,1.0,3.0,1.0,single_family,12,Fall,Winter,Midwest
7166,44900.0,1986.0,607.9,9583.0,3.0,3.0,3.0,single_family,18,Fall,Winter,Midwest
7167,5000.0,1958.0,335.0,8276.0,1.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
7169,0.0,2006.0,205.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,7,Fall,Winter,Midwest
7170,0.0,2006.0,331.5,8712.0,3.0,3.0,2.0,single_family,9,Fall,Winter,Midwest
7171,0.0,1959.0,350.0,14810.0,2.0,3.0,2.0,single_family,18,Winter,Winter,Midwest
7172,10000.0,1999.0,448.7,5227.0,4.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
7173,0.0,1990.0,284.5,6348.275229357798,2.0,3.0,2.0,condos,16,Fall,Winter,Midwest
7174,0.0,1966.0,350.0,7405.0,2.0,3.0,1.0,single_family,15,Fall,Winter,Midwest
7175,0.0,1978.0,320.0,3920.0,2.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
7176,0.0,1978.0,270.0,6348.275229357798,2.0,2.0,2.0,condos,17,Fall,Winter,Midwest
7177,0.0,1968.0,339.0,10890.0,2.0,3.0,2.0,single_family,19,Fall,Winter,Midwest
7178,0.0,1957.0,300.0,19166.0,2.0,3.0,2.0,single_family,8,Winter,Winter,Midwest
7179,0.0,1981.0,285.0,6348.275229357798,1.0,2.0,1.0,condos,6,Fall,Winter,Midwest
7180,0.0,2007.0,250.0,6348.275229357798,2.0,2.0,2.0,condos,17,Fall,Winter,Midwest
7181,0.0,1985.0,158.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,8,Winter,Winter,Midwest
7182,0.0,2016.0,460.0,4792.0,3.0,3.0,2.0,single_family,16,Fall,Winter,Midwest
7183,2500.0,1930.0,172.5,6534.0,1.0,1.0,1.0,single_family,6,Fall,Winter,Midwest
7185,15000.0,1910.0,420.0,6348.275229357798,2.0,2.0,1.5060240963855422,condos,18,Fall,Winter,Midwest
7186,0.0,1978.0,235.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,11,Fall,Winter,Midwest
7187,20000.0,2007.0,745.0,2502.1740088105726,3.0,2.0,1.4848484848484849,townhomes,15,Fall,Winter,Midwest
7188,20100.0,1993.0,410.0,7841.0,3.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
7189,14900.0,1947.0,405.0,9583.0,2.0,3.0,1.0,single_family,13,Fall,Winter,Midwest
7190,0.0,1895.0,740.0,5177.0,3.0,5.0,2.567741935483871,multi_family,10,Winter,Winter,Northeast
7191,0.0,2018.0,558.0,6348.275229357798,1.0,1.0,1.0,condos,16,Winter,Winter,Northeast
7194,10000.0,1965.0,335.0,470.0,1.0,1.0,1.5060240963855422,condos,9,Fall,Winter,Northeast
7197,0.0,1920.0,637.5,6348.275229357798,2.0,2.0,1.5060240963855422,condos,16,Winter,Winter,Northeast
7200,0.0,1910.0,610.0,640.0,1.0,2.0,1.5060240963855422,condos,12,Fall,Winter,Northeast
7201,0.0,1920.0,825.0,6600.0,3.0,7.0,1.0,multi_family,9,Fall,Winter,Northeast
7203,0.0,1935.0,360.0,6297.0,1.0,1.0,1.5060240963855422,condos,8,Fall,Winter,Northeast
7204,15000.0,1920.0,400.0,2404.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,Northeast
7207,6000.0,1900.0,40.0,6348.275229357798,1.924731182795699,0.0,1.5060240963855422,condos,1,Fall,Winter,Northeast
7209,0.0,1945.0,621.0,10454.0,1.0,2.0,1.0,single_family,9,Winter,Winter,Northeast
7213,10000.0,1900.0,420.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,4,Fall,Winter,Northeast
7215,0.0,1925.0,589.0,3200.0,2.0,5.0,1.95156591405681,single_family,15,Fall,Winter,Northeast
7216,14100.0,1910.0,550.0,9583.0,1.0,2.0,1.5060240963855422,condos,12,Fall,Winter,Northeast
7217,40000.0,1900.0,490.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,10,Fall,Winter,Northeast
7218,0.0,1920.0,670.0,5575.0,3.0,8.0,1.95156591405681,single_family,10,Fall,Winter,Northeast
7219,5000.0,1890.0,585.0,6348.275229357798,2.0,3.0,1.5060240963855422,condos,11,Fall,Winter,Northeast
7222,0.0,1910.0,485.0,3500.0,1.0,1.0,1.5060240963855422,condos,19,Winter,Winter,Northeast
7223,0.0,1966.0,556.0,2597.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
7224,0.0,1925.0,665.0,6348.275229357798,3.0,3.0,1.5060240963855422,condos,13,Fall,Winter,Northeast
7226,0.0,2018.0,560.0,6348.275229357798,1.0,1.0,1.0,condos,23,Winter,Winter,Northeast
7227,10000.0,1989.0,675.0,1200.0,2.0,2.0,1.0,condos,13,Summer,Winter,Northeast
7228,15000.0,1910.0,770.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,11,Fall,Winter,Northeast
7233,0.0,1895.0,740.0,5177.0,3.0,5.0,2.567741935483871,multi_family,10,Winter,Winter,Northeast
7234,0.0,2018.0,558.0,6348.275229357798,1.0,1.0,1.0,condos,16,Winter,Winter,Northeast
7237,10000.0,1965.0,335.0,470.0,1.0,1.0,1.5060240963855422,condos,9,Fall,Winter,Northeast
7240,0.0,1920.0,637.5,6348.275229357798,2.0,2.0,1.5060240963855422,condos,16,Winter,Winter,Northeast
7243,0.0,1910.0,610.0,640.0,1.0,2.0,1.5060240963855422,condos,12,Fall,Winter,Northeast
7244,0.0,1920.0,825.0,6600.0,3.0,7.0,1.0,multi_family,9,Fall,Winter,Northeast
7246,0.0,1935.0,360.0,6297.0,1.0,1.0,1.5060240963855422,condos,8,Fall,Winter,Northeast
7247,15000.0,1920.0,400.0,2404.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,Northeast
7249,6000.0,1900.0,40.0,6348.275229357798,1.924731182795699,0.0,1.5060240963855422,condos,1,Fall,Winter,Northeast
7252,0.0,1945.0,621.0,10454.0,1.0,2.0,1.0,single_family,9,Winter,Winter,Northeast
7257,0.0,1925.0,589.0,3200.0,2.0,5.0,1.95156591405681,single_family,15,Fall,Winter,Northeast
7258,10000.0,1900.0,420.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,4,Fall,Winter,Northeast
7259,14100.0,1910.0,550.0,9583.0,1.0,2.0,1.5060240963855422,condos,12,Fall,Winter,Northeast
7260,40000.0,1900.0,490.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,10,Fall,Winter,Northeast
7261,0.0,1920.0,670.0,5575.0,3.0,8.0,1.95156591405681,single_family,10,Fall,Winter,Northeast
7262,5000.0,1890.0,585.0,6348.275229357798,2.0,3.0,1.5060240963855422,condos,11,Fall,Winter,Northeast
7265,0.0,1910.0,485.0,3500.0,1.0,1.0,1.5060240963855422,condos,19,Winter,Winter,Northeast
7266,0.0,1966.0,556.0,2597.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
7267,0.0,1925.0,665.0,6348.275229357798,3.0,3.0,1.5060240963855422,condos,13,Fall,Winter,Northeast
7269,0.0,2018.0,560.0,6348.275229357798,1.0,1.0,1.0,condos,23,Winter,Winter,Northeast
7270,10000.0,1989.0,675.0,1200.0,2.0,2.0,1.0,condos,13,Summer,Winter,Northeast
7271,15000.0,1910.0,770.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,11,Fall,Winter,Northeast
7274,0.0,2002.0,457.0,7405.0,4.0,3.0,2.0,single_family,15,Fall,Winter,Midwest
7275,0.0,2005.0,385.0,4356.0,3.0,4.0,2.0,single_family,23,Fall,Winter,Midwest
7276,0.0,1954.0,276.0,5227.0,1.0,3.0,1.95156591405681,single_family,11,Winter,Winter,Midwest
7277,0.0,1968.0,395.0,13068.0,3.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
7278,0.0,1995.0,651.0,13504.0,3.0,3.0,4.0,single_family,19,Winter,Winter,Midwest
7279,0.0,2002.0,435.0,10890.0,3.0,4.0,2.0,single_family,19,Winter,Winter,Midwest
7280,10000.0,2017.0,465.0,4356.0,4.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
7281,0.0,1984.0,590.0,13068.0,4.0,4.0,2.0,single_family,18,Fall,Winter,Midwest
7282,5000.0,1973.0,349.5,7405.0,1.0,3.0,1.95156591405681,single_family,10,Fall,Winter,Midwest
7283,0.0,1950.0,698.0,7841.0,2.0,3.0,1.0,single_family,21,Fall,Winter,Midwest
7284,0.0,1961.0,327.0,15682.0,2.0,3.0,2.0,multi_family,12,Fall,Winter,Midwest
7285,0.0,1958.0,629.0,15682.0,3.0,4.0,2.0,single_family,20,Winter,Winter,Midwest
7286,8000.0,1980.0,199.9,6348.275229357798,2.0,2.0,1.5060240963855422,condos,7,Fall,Winter,Midwest
7287,0.0,1929.0,400.0,6098.0,2.0,4.0,2.0,multi_family,9,Fall,Winter,Midwest
7288,24000.0,1968.0,450.0,8276.0,3.0,4.0,2.0,single_family,18,Fall,Winter,Midwest
7289,0.0,1995.0,368.0,4356.0,3.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
7290,15000.0,1958.0,515.0,9583.0,3.0,3.0,2.0,single_family,18,Fall,Winter,Midwest
7291,0.0,2021.0,455.0,5227.0,3.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
7292,10000.0,1959.0,430.0,11326.0,1.0,3.0,1.0,single_family,12,Fall,Winter,Midwest
7293,44900.0,1986.0,607.9,9583.0,3.0,3.0,3.0,single_family,18,Fall,Winter,Midwest
7294,5000.0,1958.0,335.0,8276.0,1.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
7296,0.0,2006.0,205.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,7,Fall,Winter,Midwest
7297,0.0,2006.0,331.5,8712.0,3.0,3.0,2.0,single_family,9,Fall,Winter,Midwest
7298,0.0,1959.0,350.0,14810.0,2.0,3.0,2.0,single_family,18,Winter,Winter,Midwest
7299,10000.0,1999.0,448.7,5227.0,4.0,3.0,2.0,single_family,13,Fall,Winter,Midwest
7300,0.0,1990.0,284.5,6348.275229357798,2.0,3.0,2.0,condos,16,Fall,Winter,Midwest
7301,0.0,1966.0,350.0,7405.0,2.0,3.0,1.0,single_family,15,Fall,Winter,Midwest
7302,0.0,1978.0,320.0,3920.0,2.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
7303,0.0,1978.0,270.0,6348.275229357798,2.0,2.0,2.0,condos,17,Fall,Winter,Midwest
7304,0.0,1968.0,339.0,10890.0,2.0,3.0,2.0,single_family,19,Fall,Winter,Midwest
7305,0.0,1957.0,300.0,19166.0,2.0,3.0,2.0,single_family,8,Winter,Winter,Midwest
7306,0.0,2016.0,460.0,4792.0,3.0,3.0,2.0,single_family,16,Fall,Winter,Midwest
7307,0.0,2007.0,250.0,6348.275229357798,2.0,2.0,2.0,condos,17,Fall,Winter,Midwest
7308,0.0,1985.0,158.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,8,Winter,Winter,Midwest
7309,0.0,1981.0,285.0,6348.275229357798,1.0,2.0,1.0,condos,6,Fall,Winter,Midwest
7310,2500.0,1930.0,172.5,6534.0,1.0,1.0,1.0,single_family,6,Fall,Winter,Midwest
7312,15000.0,1910.0,420.0,6348.275229357798,2.0,2.0,1.5060240963855422,condos,18,Fall,Winter,Midwest
7313,0.0,1978.0,235.0,6348.275229357798,1.0,2.0,1.5060240963855422,condos,11,Fall,Winter,Midwest
7314,20000.0,2007.0,745.0,2502.1740088105726,3.0,2.0,1.4848484848484849,townhomes,15,Fall,Winter,Midwest
7315,20100.0,1993.0,410.0,7841.0,3.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
7316,0.0,1947.0,472.0,5227.0,2.0,3.0,1.0,single_family,9,Fall,Winter,West
7317,0.0,1974.0,513.0,7266.0,3.0,4.0,2.0,single_family,20,Winter,Winter,West
7319,0.0,1940.0,415.0,5227.0,1.0,3.0,2.0,single_family,10,Winter,Winter,West
7320,0.0,1990.0,313.0,5101.0,2.0,2.0,2.0,single_family,14,Winter,Winter,West
7321,0.0,1965.0,357.0,5602.0,2.0,3.0,1.0,single_family,9,Fall,Winter,West
7322,5000.0,2021.0,430.0,6348.275229357798,3.0,3.0,2.0,condos,13,Fall,Winter,West
7323,0.0,1942.0,315.0,6534.0,1.0,2.0,1.0,single_family,8,Fall,Winter,West
7324,14000.0,1952.0,373.0,4792.0,1.0,3.0,1.0,single_family,8,Winter,Winter,West
7325,0.0,1989.0,465.0,4726.0,2.0,3.0,2.0,single_family,12,Winter,Winter,West
7326,8000.0,1989.0,472.0,5663.0,2.0,3.0,2.0,single_family,7,Summer,Winter,West
7327,0.0,1979.0,500.1,6199.0,2.0,4.0,2.0,single_family,9,Winter,Winter,West
7329,0.0,1968.0,530.0,8468.0,2.0,4.0,2.0,single_family,17,Winter,Winter,West
7330,0.0,1948.0,785.0,6199.0,2.0,3.0,2.0,single_family,11,Winter,Winter,West
7331,0.0,2019.0,610.0,3267.0,3.0,4.0,2.0,single_family,11,Fall,Winter,West
7332,10001.0,2002.0,575.0,5775.0,3.0,4.0,2.0,single_family,7,Fall,Winter,West
7333,25000.0,1950.0,530.0,4831.0,1.0,2.0,1.0,single_family,13,Fall,Winter,West
7334,20000.0,2019.0,343.0,6348.275229357798,1.0,1.0,1.0,condos,11,Spring,Winter,West
7336,10000.0,1952.0,595.0,5663.0,2.0,3.0,2.0,single_family,12,Fall,Winter,West
7337,0.0,1963.0,375.0,5663.0,2.0,3.0,2.0,single_family,7,Fall,Winter,West
7338,0.0,1985.0,468.0,6098.0,2.0,3.0,2.0,single_family,16,Fall,Winter,West
7339,0.0,2016.0,490.0,6348.275229357798,3.0,2.0,2.0,condos,16,Winter,Winter,West
7340,0.0,1960.0,395.0,8276.0,2.0,3.0,2.0,single_family,13,Fall,Winter,West
7341,0.0,2023.0,599.9,1947.0,3.0,3.0,2.0,single_family,10,Fall,Winter,West
7342,20000.0,1986.0,230.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,10,Fall,Winter,West
7343,76000.0,1975.0,775.0,8712.0,4.0,5.0,3.0,multi_family,11,Fall,Winter,West
7344,0.0,1978.0,355.0,6399.0,2.0,4.0,2.0,single_family,13,Winter,Winter,West
7345,0.0,1976.0,245.0,2444.0,1.0,1.0,1.5060240963855422,condos,23,Winter,Winter,West
7346,0.0,1972.0,454.0,7266.0,2.0,4.0,2.0,single_family,16,Fall,Winter,West
7347,0.0,1989.0,445.0,6098.0,2.0,3.0,2.0,single_family,13,Winter,Winter,West
7348,16000.0,1989.0,412.0,5767.0,2.0,3.0,2.0,single_family,15,Fall,Winter,West
7349,0.0,1950.0,800.0,7200.0,1.0,2.0,2.0,single_family,16,Fall,Winter,West
7350,36100.0,1964.0,495.0,11678.0,2.0,4.0,2.0,multi_family,11,Fall,Winter,West
7351,12000.0,1953.0,562.0,7405.0,2.0,3.0,2.0,single_family,12,Winter,Winter,West
7353,0.0,1978.0,505.0,8799.0,2.0,4.0,2.0,single_family,10,Fall,Winter,West
7354,20000.0,2004.0,527.0,5776.0,2.0,2.0,2.0,single_family,26,Summer,Winter,West
7355,0.0,1972.0,527.5,2178.0,1.0,2.0,2.0,single_family,22,Fall,Winter,West
7356,0.0,1950.0,689.0,5998.0,2.0,4.0,2.0,single_family,10,Winter,Winter,West
7358,0.0,1917.0,25.0,7144.0,1.0,2.0,1.95156591405681,single_family,5,Fall,Winter,Midwest
7359,5000.0,1928.0,165.0,8233.0,1.0,1.0,1.95156591405681,single_family,5,Fall,Winter,Midwest
7361,7000.0,2004.0,315.0,20343.0,3.0,4.0,3.0,single_family,13,Fall,Winter,Midwest
7362,0.0,1942.0,97.0,6665.0,1.0,2.0,1.0,single_family,5,Winter,Winter,Midwest
7363,7900.0,1907.0,136.0,5968.0,1.0,3.0,1.95156591405681,single_family,5,Fall,Winter,Midwest
7364,5100.0,1917.0,153.0,6447.0,1.0,2.0,2.0,single_family,10,Fall,Winter,Midwest
7366,10000.0,1930.0,165.0,6348.275229357798,1.0,1.0,1.0,condos,15,Fall,Winter,Midwest
7367,9999.0,1985.0,274.0,6348.275229357798,2.0,2.0,2.0,condos,13,Summer,Winter,Midwest
7368,0.0,1952.0,214.0,11718.0,2.0,3.0,2.0,single_family,15,Fall,Winter,Midwest
7369,16000.0,1954.0,109.0,9017.0,1.0,2.0,1.95156591405681,single_family,10,Fall,Winter,Midwest
7370,0.0,2004.0,155.0,2502.1740088105726,2.0,2.0,1.0,townhomes,9,Fall,Winter,Midwest
7371,0.0,1959.0,259.5,14702.0,2.0,3.0,2.0,single_family,13,Winter,Winter,Midwest
7372,0.0,1941.0,272.0,8407.0,2.0,3.0,1.95156591405681,single_family,8,Fall,Winter,Midwest
7373,10000.0,1960.0,185.0,8146.0,1.0,3.0,2.0,single_family,11,Fall,Winter,Midwest
7374,0.0,1948.0,185.0,8581.0,2.0,2.0,1.0,single_family,11,Fall,Winter,Midwest
7375,11000.0,1941.0,230.0,7013.0,2.0,4.0,1.0,single_family,8,Fall,Winter,Midwest
7376,0.0,1949.0,159.9,6229.0,1.0,2.0,1.0,single_family,8,Winter,Winter,Midwest
7377,0.0,1952.0,69.5,8015.0,1.0,2.0,1.0,single_family,6,Fall,Winter,Midwest
7378,0.0,1964.0,399.9,10106.0,3.0,3.0,2.0,single_family,16,Fall,Winter,Midwest
7379,0.0,1922.0,172.0,6621.0,2.0,2.0,1.0,single_family,10,Fall,Winter,Midwest
7380,0.0,1970.0,155.0,6348.275229357798,2.0,2.0,1.0,condos,16,Fall,Winter,Midwest
7381,0.0,1978.0,235.0,12589.0,2.0,0.0,2.0,multi_family,10,Fall,Winter,Midwest
7382,0.0,1901.0,355.0,12197.0,3.0,4.0,1.95156591405681,single_family,10,Winter,Winter,Midwest
7383,0.0,2008.0,332.5,9845.0,3.0,3.0,2.0,single_family,14,Fall,Winter,Midwest
7384,0.0,1941.0,160.0,13852.0,1.0,2.0,1.95156591405681,single_family,11,Fall,Winter,Midwest
7385,0.0,1953.0,212.0,7405.0,2.0,2.0,1.0,single_family,14,Winter,Winter,Midwest
7386,55400.0,1960.0,197.0,11021.0,3.0,3.0,2.0,single_family,9,Fall,Winter,Midwest
7387,0.0,1978.0,234.0,15028.0,2.0,3.0,1.95156591405681,single_family,14,Fall,Winter,Midwest
7388,0.0,1975.0,240.0,14375.0,2.0,3.0,2.0,single_family,11,Summer,Winter,Midwest
7389,14000.0,1951.0,114.0,8843.0,2.0,4.0,1.95156591405681,single_family,10,Fall,Winter,Midwest
7390,5000.0,2000.0,280.0,6142.0,3.0,3.0,2.0,single_family,14,Summer,Winter,Midwest
7392,0.0,1950.0,232.0,7013.0,2.0,3.0,2.0,single_family,10,Fall,Winter,Midwest
7393,191000.0,1911.0,335.0,6882.0,1.0,2.0,1.95156591405681,single_family,12,Fall,Winter,Midwest
7394,5000.0,2022.0,379.99,9714.0,3.0,4.0,3.0,single_family,10,Winter,Winter,Midwest
7395,0.0,1940.0,245.0,6621.0,2.0,3.0,2.0,single_family,15,Fall,Winter,Midwest
7396,5000.0,1921.0,172.9,5401.0,1.0,2.0,1.95156591405681,single_family,10,Fall,Winter,Midwest
7397,0.0,1961.0,145.0,13068.0,1.0,3.0,1.95156591405681,single_family,9,Fall,Winter,Midwest
7400,0.0,1972.0,68.75,7405.0,2.0,3.0,1.0,single_family,4,Fall,Winter,South
7401,0.0,1972.0,7.59,3049.0,2.0,4.0,1.95156591405681,single_family,1,Fall,Winter,South
7403,40000.0,1972.0,128.7,11326.0,2.0,3.0,2.0,single_family,3,Fall,Winter,South
7404,0.0,1972.0,14.3,6098.0,1.0,3.0,1.95156591405681,single_family,3,Fall,Winter,South
7405,0.0,1955.0,62.0,19166.0,2.0,2.0,3.0,single_family,7,Spring,Winter,South
7406,0.0,1972.0,91.0,4792.0,0.0,0.0,1.95156591405681,single_family,2,Fall,Winter,South
7407,0.0,1947.0,16.5,10890.0,1.0,2.0,1.95156591405681,single_family,2,Fall,Winter,South
7408,0.0,1930.0,22.0,10019.0,1.0,3.0,1.95156591405681,single_family,4,Summer,Winter,South
7409,0.0,1950.0,27.5,5663.0,1.0,2.0,1.95156591405681,single_family,3,Summer,Fall,South
7410,0.0,1930.0,28.6,21847.145165012695,2.0,2.0,1.95156591405681,single_family,1,Fall,Fall,South
7413,0.0,1972.0,41.8,21780.0,2.0,3.0,1.95156591405681,single_family,7,Summer,Fall,South
7415,0.0,1972.0,27.225,21847.145165012695,2.0,2.0,1.95156591405681,single_family,1,Summer,Fall,South
7416,0.0,1972.0,15.4,21847.145165012695,1.0,3.0,1.95156591405681,single_family,2,Summer,Fall,South
7418,0.0,1964.0,115.5,12632.0,2.0,3.0,1.95156591405681,single_family,9,Summer,Fall,South
7419,0.0,1952.0,2.5,21847.145165012695,1.0,3.0,1.95156591405681,single_family,0,Summer,Summer,South
7420,0.0,1972.0,59.4,3485.0,2.0,3.0,1.95156591405681,single_family,4,Summer,Summer,South
7422,0.0,1972.0,29.7,4792.0,2.0,2.0,1.95156591405681,single_family,2,Summer,Summer,South
7428,0.0,1972.0,6.38,3049.0,1.0,2.0,1.95156591405681,single_family,2,Spring,Summer,South
7431,0.0,1972.0,3.575,21847.145165012695,1.0,1.0,1.95156591405681,single_family,0,Spring,Summer,South
7432,0.0,1925.0,42.9,21847.145165012695,2.0,4.0,1.95156591405681,single_family,5,Spring,Summer,South
7433,0.0,1972.0,74.25,11326.0,2.0,5.0,2.0,single_family,9,Spring,Summer,South
